キャンペーンのパフォーマンス
2021年1月1日 - 2026年6月15日
時間帯,曜日,キャンペーン,クリック数,表示回数,クリック率,通貨コード,平均クリック単価,費用,コンバージョン,コンバージョン率,コンバージョン単価
18,月曜日,02_一般／リースバック-フレーズ以上,0,8,0.00%,JPY,0,0,0.00,0,0
18,火曜日,02_一般／リースバック-フレーズ以上,0,4,0.00%,JPY,0,0,0.00,0,0
18,水曜日,02_一般／リースバック-フレーズ以上,0,1,0.00%,JPY,0,0,0.00,0,0
18,木曜日,02_一般／リースバック-フレーズ以上,3,14,21.43%,JPY,5950,17851,0.00,0.00%,0
18,金曜日,02_一般／リースバック-フレーズ以上,1,10,10.00%,JPY,1189,1189,0.00,0.00%,0
18,土曜日,02_一般／リースバック-フレーズ以上,2,15,13.33%,JPY,756,1512,0.00,0.00%,0
18,日曜日,L2_リースバック｜最適化テスト,2,5,40.00%,JPY,1535,3069,0.00,0.00%,0
18,月曜日,L2_リースバック｜最適化テスト,0,0,0,JPY,0,0,0.00,0,0
18,火曜日,L2_リースバック｜最適化テスト,0,0,0,JPY,0,0,0.00,0,0
18,土曜日,L2_リースバック｜最適化テスト,0,0,0,JPY,0,0,0.00,0,0
18,日曜日,【CP】検索_リースバックコンサル,10,129,7.75%,JPY,2599,25986,0.00,0.00%,0
18,月曜日,【CP】検索_リースバックコンサル,20,289,6.92%,JPY,1720,34407,0.00,0.00%,0
18,火曜日,【CP】検索_リースバックコンサル,16,197,8.12%,JPY,3092,49469,1.00,6.25%,49469
18,水曜日,【CP】検索_リースバックコンサル,15,355,4.23%,JPY,2388,35814,1.00,6.67%,35814
18,木曜日,【CP】検索_リースバックコンサル,27,380,7.11%,JPY,2495,67357,1.00,3.70%,67357
18,金曜日,【CP】検索_リースバックコンサル,10,169,5.92%,JPY,4165,41645,0.00,0.00%,0
18,土曜日,【CP】検索_リースバックコンサル,7,105,6.67%,JPY,612,4286,0.00,0.00%,0
18,日曜日,【CP】P-MAX_リースバックコンサル,7,233,3.00%,JPY,260,1820,0.00,0.00%,0
18,月曜日,【CP】P-MAX_リースバックコンサル,3,54,5.56%,JPY,278,834,0.00,0.00%,0
18,火曜日,【CP】P-MAX_リースバックコンサル,5,77,6.49%,JPY,109,544,0.00,0.00%,0
18,水曜日,【CP】P-MAX_リースバックコンサル,0,113,0.00%,JPY,0,40,0.00,0.00%,0
18,木曜日,【CP】P-MAX_リースバックコンサル,1,104,0.96%,JPY,903,903,0.00,0.00%,0
18,金曜日,【CP】P-MAX_リースバックコンサル,0,15,0.00%,JPY,0,0,0.00,0,0
18,土曜日,【CP】P-MAX_リースバックコンサル,7,158,4.43%,JPY,502,3514,0.00,0.00%,0
18,日曜日,【CP】リマーケティング_リースバックコンサル,34,"1,135",3.00%,JPY,26,886,0.00,0.00%,0
18,月曜日,【CP】リマーケティング_リースバックコンサル,18,"1,806",1.00%,JPY,13,227,0.00,0.00%,0
18,火曜日,【CP】リマーケティング_リースバックコンサル,15,721,2.08%,JPY,14,214,0.00,0.00%,0
18,水曜日,【CP】リマーケティング_リースバックコンサル,2,106,1.89%,JPY,5,10,0.00,0.00%,0
18,木曜日,【CP】リマーケティング_リースバックコンサル,1,1,100.00%,JPY,42,42,0.00,0.00%,0
18,金曜日,【CP】リマーケティング_リースバックコンサル,14,"1,167",1.20%,JPY,14,198,0.00,0.00%,0
18,土曜日,【CP】リマーケティング_リースバックコンサル,26,"3,555",0.73%,JPY,22,560,0.00,0.00%,0
18,日曜日,NEW［不動産］リースバック,35,488,7.17%,JPY,1486,52022,0.00,0.00%,0
18,月曜日,NEW［不動産］リースバック,26,419,6.21%,JPY,1963,51047,0.00,0.00%,0
18,火曜日,NEW［不動産］リースバック,32,486,6.58%,JPY,2863,91631,4.00,12.50%,22908
18,水曜日,NEW［不動産］リースバック,38,404,9.41%,JPY,3186,121081,2.00,5.26%,60540
18,木曜日,NEW［不動産］リースバック,26,536,4.85%,JPY,1939,50406,1.00,3.85%,50406
18,金曜日,NEW［不動産］リースバック,24,445,5.39%,JPY,1291,30987,1.00,4.17%,30987
18,土曜日,NEW［不動産］リースバック,31,385,8.05%,JPY,1577,48895,2.00,6.45%,24448
18,日曜日,NEW［不動産］リースバック｜2026,4,41,9.76%,JPY,3666,14663,0.00,0.00%,0
18,月曜日,NEW［不動産］リースバック｜2026,10,71,14.08%,JPY,2550,25503,0.00,0.00%,0
18,火曜日,NEW［不動産］リースバック｜2026,3,63,4.76%,JPY,764,2292,0.00,0.00%,0
18,水曜日,NEW［不動産］リースバック｜2026,5,75,6.67%,JPY,1130,5648,0.00,0.00%,0
18,木曜日,NEW［不動産］リースバック｜2026,13,159,8.18%,JPY,2963,38513,1.00,7.69%,38513
18,金曜日,NEW［不動産］リースバック｜2026,8,174,4.60%,JPY,707,5660,0.00,0.00%,0
18,土曜日,NEW［不動産］リースバック｜2026,4,70,5.71%,JPY,1976,7904,1.00,25.00%,7904
18,日曜日,［不動産］リースバック｜強化,37,625,5.92%,JPY,984,36422,0.00,0.00%,0
18,月曜日,［不動産］リースバック｜強化,24,450,5.33%,JPY,1001,24027,0.00,0.00%,0
18,火曜日,［不動産］リースバック｜強化,24,520,4.62%,JPY,1205,28916,1.33,5.56%,21687
18,水曜日,［不動産］リースバック｜強化,27,624,4.33%,JPY,1639,44252,2.00,7.41%,22126
18,木曜日,［不動産］リースバック｜強化,51,913,5.59%,JPY,1224,62449,3.00,5.88%,20816
18,金曜日,［不動産］リースバック｜強化,34,569,5.98%,JPY,706,24003,1.00,2.94%,24003
18,土曜日,［不動産］リースバック｜強化,33,507,6.51%,JPY,1088,35890,0.00,0.00%,0
19,日曜日,01_指名,2,7,28.57%,JPY,766,1532,0.00,0.00%,0
19,月曜日,01_指名,1,3,33.33%,JPY,111,111,0.00,0.00%,0
19,火曜日,01_指名,0,2,0.00%,JPY,0,0,0.00,0,0
19,水曜日,01_指名,0,3,0.00%,JPY,0,0,0.00,0,0
19,木曜日,01_指名,0,0,0,JPY,0,0,0.00,0,0
19,金曜日,01_指名,0,1,0.00%,JPY,0,0,0.00,0,0
19,土曜日,01_指名,1,3,33.33%,JPY,1010,1010,0.00,0.00%,0
19,日曜日,※終了※02_一般,4,49,8.16%,JPY,1203,4812,0.00,0.00%,0
19,月曜日,※終了※02_一般,73,916,7.97%,JPY,764,55776,4.00,5.48%,13944
19,火曜日,※終了※02_一般,58,771,7.52%,JPY,884,51293,7.00,12.07%,7328
19,水曜日,※終了※02_一般,73,832,8.77%,JPY,851,62110,3.00,4.11%,20703
19,木曜日,※終了※02_一般,49,789,6.21%,JPY,953,46701,2.27,4.63%,20568
19,金曜日,※終了※02_一般,45,692,6.50%,JPY,860,38717,3.00,6.67%,12906
19,土曜日,※終了※02_一般,32,479,6.68%,JPY,790,25285,1.00,3.13%,25285
19,日曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
19,月曜日,※終了※03_競合,0,1,0.00%,JPY,0,0,0.00,0,0
19,火曜日,※終了※03_競合,0,8,0.00%,JPY,0,0,0.00,0,0
19,水曜日,※終了※03_競合,0,32,0.00%,JPY,0,0,0.00,0,0
19,木曜日,※終了※03_競合,2,38,5.26%,JPY,473,945,0.00,0.00%,0
19,金曜日,※終了※03_競合,0,5,0.00%,JPY,0,0,0.00,0,0
19,土曜日,※終了※03_競合,0,2,0.00%,JPY,0,0,0.00,0,0
19,日曜日,02_一般／リースバック複合KW,0,0,0,JPY,0,0,0.00,0,0
19,月曜日,02_一般／リースバック複合KW,4,60,6.67%,JPY,1306,5222,0.00,0.00%,0
19,火曜日,02_一般／リースバック複合KW,4,62,6.45%,JPY,1022,4088,0.00,0.00%,0
19,水曜日,02_一般／リースバック複合KW,1,26,3.85%,JPY,515,515,0.00,0.00%,0
19,木曜日,02_一般／リースバック複合KW,5,40,12.50%,JPY,1240,6199,0.00,0.00%,0
19,金曜日,02_一般／リースバック複合KW,5,40,12.50%,JPY,861,4306,0.00,0.00%,0
19,土曜日,02_一般／リースバック複合KW,7,55,12.73%,JPY,529,3700,0.00,0.00%,0
19,日曜日,02_一般／リースバック単一KW,0,0,0,JPY,0,0,0.00,0,0
19,月曜日,02_一般／リースバック単一KW,20,143,13.99%,JPY,999,19974,0.00,0.00%,0
19,火曜日,02_一般／リースバック単一KW,9,158,5.70%,JPY,1492,13430,0.00,0.00%,0
19,水曜日,02_一般／リースバック単一KW,17,194,8.76%,JPY,756,12851,1.00,5.88%,12851
19,木曜日,02_一般／リースバック単一KW,15,156,9.62%,JPY,894,13411,1.00,6.67%,13411
19,金曜日,02_一般／リースバック単一KW,23,170,13.53%,JPY,388,8914,0.00,0.00%,0
19,土曜日,02_一般／リースバック単一KW,10,159,6.29%,JPY,827,8271,0.00,0.00%,0
19,日曜日,FIND／リースバック,0,0,0,JPY,0,0,0.00,0,0
19,月曜日,FIND／リースバック,1,38,2.63%,JPY,146,146,0.00,0.00%,0
19,火曜日,FIND／リースバック,0,7,0.00%,JPY,0,0,0.00,0,0
19,水曜日,FIND／リースバック,42,"2,458",1.71%,JPY,15,638,0.00,0.00%,0
19,木曜日,FIND／リースバック,10,831,1.20%,JPY,64,642,0.00,0.00%,0
19,金曜日,FIND／リースバック,0,4,0.00%,JPY,0,0,0.00,0,0
19,日曜日,02_一般｜リースバック＋比較,0,1,0.00%,JPY,0,0,0.00,0,0
19,月曜日,02_一般｜リースバック＋比較,0,0,0,JPY,0,0,0.00,0,0
19,火曜日,02_一般｜リースバック＋比較,0,0,0,JPY,0,0,0.00,0,0
19,水曜日,02_一般｜リースバック＋比較,0,0,0,JPY,0,0,0.00,0,0
19,木曜日,02_一般｜リースバック＋比較,0,0,0,JPY,0,0,0.00,0,0
19,金曜日,02_一般｜リースバック＋比較,0,1,0.00%,JPY,0,0,0.00,0,0
19,土曜日,02_一般｜リースバック＋比較,0,5,0.00%,JPY,0,0,0.00,0,0
19,日曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
19,月曜日,02_一般／リースバック,5,17,29.41%,JPY,1539,7693,0.00,0.00%,0
19,火曜日,02_一般／リースバック,2,5,40.00%,JPY,2315,4629,0.00,0.00%,0
19,水曜日,02_一般／リースバック,5,17,29.41%,JPY,1659,8293,0.00,0.00%,0
19,木曜日,02_一般／リースバック,1,14,7.14%,JPY,2302,2302,0.00,0.00%,0
19,金曜日,02_一般／リースバック,3,15,20.00%,JPY,786,2359,0.00,0.00%,0
19,土曜日,02_一般／リースバック,5,8,62.50%,JPY,1376,6882,0.00,0.00%,0
19,日曜日,02_一般／リースバック-部分一致,13,101,12.87%,JPY,837,10882,1.00,7.69%,10882
19,月曜日,02_一般／リースバック-部分一致,10,84,11.90%,JPY,340,3396,1.00,10.00%,3396
19,火曜日,02_一般／リースバック-部分一致,19,172,11.05%,JPY,729,13844,1.00,5.26%,13844
19,水曜日,02_一般／リースバック-部分一致,2,44,4.55%,JPY,197,394,0.00,0.00%,0
19,木曜日,02_一般／リースバック-部分一致,28,197,14.21%,JPY,442,12387,1.00,3.57%,12387
19,金曜日,02_一般／リースバック-部分一致,13,128,10.16%,JPY,470,6106,0.00,0.00%,0
19,土曜日,02_一般／リースバック-部分一致,9,214,4.21%,JPY,755,6796,1.00,11.11%,6796
19,日曜日,02_一般／リースバック-部分一致｜再構築,34,290,11.72%,JPY,351,11918,1.00,2.94%,11918
19,月曜日,02_一般／リースバック-部分一致｜再構築,23,251,9.16%,JPY,515,11850,0.00,0.00%,0
19,火曜日,02_一般／リースバック-部分一致｜再構築,24,329,7.29%,JPY,516,12373,0.00,0.00%,0
19,水曜日,02_一般／リースバック-部分一致｜再構築,26,170,15.29%,JPY,279,7257,0.00,0.00%,0
19,木曜日,02_一般／リースバック-部分一致｜再構築,27,377,7.16%,JPY,375,10123,0.00,0.00%,0
19,金曜日,02_一般／リースバック-部分一致｜再構築,21,246,8.54%,JPY,540,11331,0.00,0.00%,0
19,土曜日,02_一般／リースバック-部分一致｜再構築,58,453,12.80%,JPY,394,22823,2.00,3.45%,11412
19,日曜日,02_一般／地域,0,2,0.00%,JPY,0,0,0.00,0,0
19,月曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
19,火曜日,02_一般／地域,0,4,0.00%,JPY,0,0,0.00,0,0
19,水曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
19,木曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
19,金曜日,02_一般／地域,0,2,0.00%,JPY,0,0,0.00,0,0
19,土曜日,02_一般／地域,0,1,0.00%,JPY,0,0,0.00,0,0
19,日曜日,02_一般／リースバック-部分一致｜再々構築,57,306,18.63%,JPY,327,18630,1.00,1.75%,18630
19,月曜日,02_一般／リースバック-部分一致｜再々構築,22,187,11.76%,JPY,423,9308,0.00,0.00%,0
19,火曜日,02_一般／リースバック-部分一致｜再々構築,26,188,13.83%,JPY,419,10899,1.00,3.85%,10899
19,水曜日,02_一般／リースバック-部分一致｜再々構築,32,229,13.97%,JPY,278,8885,2.00,6.25%,4443
19,木曜日,02_一般／リースバック-部分一致｜再々構築,28,265,10.57%,JPY,430,12031,1.00,3.57%,12031
19,金曜日,02_一般／リースバック-部分一致｜再々構築,28,231,12.12%,JPY,463,12960,0.00,0.00%,0
19,土曜日,02_一般／リースバック-部分一致｜再々構築,10,183,5.46%,JPY,338,3376,0.00,0.00%,0
19,日曜日,02_一般／リースバック-部分一致｜再々構築 #2,31,240,12.92%,JPY,625,19373,2.00,6.45%,9687
19,月曜日,02_一般／リースバック-部分一致｜再々構築 #2,53,394,13.45%,JPY,461,24456,2.00,3.77%,12228
19,火曜日,02_一般／リースバック-部分一致｜再々構築 #2,23,306,7.52%,JPY,530,12201,2.00,8.70%,6101
19,水曜日,02_一般／リースバック-部分一致｜再々構築 #2,40,318,12.58%,JPY,480,19186,0.00,0.00%,0
19,木曜日,02_一般／リースバック-部分一致｜再々構築 #2,61,442,13.80%,JPY,348,21221,0.00,0.00%,0
19,金曜日,02_一般／リースバック-部分一致｜再々構築 #2,24,268,8.96%,JPY,392,9400,0.00,0.00%,0
19,土曜日,02_一般／リースバック-部分一致｜再々構築 #2,35,276,12.68%,JPY,403,14097,1.00,2.86%,14097
19,日曜日,02_一般／リースバック-部分一致｜再々構築 #3,47,399,11.78%,JPY,635,29858,3.00,6.38%,9953
19,月曜日,02_一般／リースバック-部分一致｜再々構築 #3,31,321,9.66%,JPY,597,18506,1.00,3.23%,18506
19,火曜日,02_一般／リースバック-部分一致｜再々構築 #3,49,443,11.06%,JPY,584,28610,0.00,0.00%,0
19,水曜日,02_一般／リースバック-部分一致｜再々構築 #3,33,335,9.85%,JPY,509,16801,0.00,0.00%,0
19,木曜日,02_一般／リースバック-部分一致｜再々構築 #3,42,393,10.69%,JPY,541,22705,0.00,0.00%,0
19,金曜日,02_一般／リースバック-部分一致｜再々構築 #3,44,335,13.13%,JPY,414,18219,1.00,2.27%,18219
19,土曜日,02_一般／リースバック-部分一致｜再々構築 #3,36,274,13.14%,JPY,567,20398,1.00,2.78%,20398
19,日曜日,02_一般／リースバック-部分一致｜再々構築 #4,0,0,0,JPY,0,0,0.00,0,0
19,月曜日,02_一般／リースバック-部分一致｜再々構築 #4,3,18,16.67%,JPY,1265,3796,0.00,0.00%,0
19,火曜日,02_一般／リースバック-部分一致｜再々構築 #4,8,88,9.09%,JPY,744,5949,0.00,0.00%,0
19,水曜日,02_一般／リースバック-部分一致｜再々構築 #4,0,0,0,JPY,0,0,0.00,0,0
19,木曜日,02_一般／リースバック-部分一致｜再々構築 #4,0,18,0.00%,JPY,0,0,0.00,0,0
19,金曜日,02_一般／リースバック-部分一致｜再々構築 #4,3,60,5.00%,JPY,224,671,0.00,0.00%,0
19,日曜日,02_一般／リースバック-部分一致｜再々構築 #5,181,"1,996",9.07%,JPY,727,131643,3.00,1.66%,43881
19,月曜日,02_一般／リースバック-部分一致｜再々構築 #5,209,"2,117",9.87%,JPY,685,143253,1.00,0.48%,143253
19,火曜日,02_一般／リースバック-部分一致｜再々構築 #5,191,"1,925",9.92%,JPY,777,148448,6.50,3.40%,22838
19,水曜日,02_一般／リースバック-部分一致｜再々構築 #5,229,"2,164",10.58%,JPY,637,145942,6.33,2.77%,23043
19,木曜日,02_一般／リースバック-部分一致｜再々構築 #5,174,"2,038",8.54%,JPY,783,136208,6.90,3.97%,19740
19,金曜日,02_一般／リースバック-部分一致｜再々構築 #5,213,"2,056",10.36%,JPY,730,155555,4.00,1.88%,38889
19,土曜日,02_一般／リースバック-部分一致｜再々構築 #5,163,"1,597",10.21%,JPY,888,144771,6.00,3.68%,24128
19,日曜日,02_一般／リースバック-完全一致,0,0,0,JPY,0,0,0.00,0,0
19,月曜日,02_一般／リースバック-完全一致,0,3,0.00%,JPY,0,0,0.00,0,0
19,火曜日,02_一般／リースバック-完全一致,3,3,100.00%,JPY,1890,5671,1.00,33.33%,5671
19,水曜日,02_一般／リースバック-完全一致,2,7,28.57%,JPY,958,1916,0.00,0.00%,0
19,木曜日,02_一般／リースバック-完全一致,0,0,0,JPY,0,0,0.00,0,0
19,金曜日,02_一般／リースバック-完全一致,0,10,0.00%,JPY,0,0,0.00,0,0
19,土曜日,02_一般／リースバック-完全一致,0,3,0.00%,JPY,0,0,0.00,0,0
19,日曜日,L2_一般｜リースバック - LP06,0,0,0,JPY,0,0,0.00,0,0
19,月曜日,L2_一般｜リースバック - LP06,0,0,0,JPY,0,0,0.00,0,0
19,火曜日,L2_一般｜リースバック - LP06,13,185,7.03%,JPY,459,5962,0.00,0.00%,0
19,水曜日,L2_一般｜リースバック - LP06,12,100,12.00%,JPY,155,1858,0.00,0.00%,0
19,木曜日,L2_一般｜リースバック - LP06,7,107,6.54%,JPY,122,855,0.00,0.00%,0
19,金曜日,L2_一般｜リースバック - LP06,0,0,0,JPY,0,0,0.00,0,0
19,土曜日,L2_一般｜リースバック - LP06,0,0,0,JPY,0,0,0.00,0,0
19,日曜日,L2_一般｜リースバック - LP07,1,3,33.33%,JPY,103,103,0.00,0.00%,0
19,月曜日,L2_一般｜リースバック - LP07,0,0,0,JPY,0,0,0.00,0,0
19,火曜日,L2_一般｜リースバック - LP07,1,3,33.33%,JPY,113,113,0.00,0.00%,0
19,水曜日,L2_一般｜リースバック - LP07,0,0,0,JPY,0,0,0.00,0,0
19,木曜日,L2_一般｜リースバック - LP07,0,0,0,JPY,0,0,0.00,0,0
19,金曜日,L2_一般｜リースバック - LP07,0,0,0,JPY,0,0,0.00,0,0
19,土曜日,L2_一般｜リースバック - LP07,2,30,6.67%,JPY,369,738,0.00,0.00%,0
19,日曜日,L2_一般｜リースバック - new,5,17,29.41%,JPY,751,3757,0.00,0.00%,0
19,木曜日,L2_一般｜リースバック - new,0,0,0,JPY,0,0,0.00,0,0
19,金曜日,L2_一般｜リースバック - new,0,0,0,JPY,0,0,0.00,0,0
19,土曜日,L2_一般｜リースバック - new,1,18,5.56%,JPY,220,220,0.00,0.00%,0
19,金曜日,L2_一般｜リースバック - new 完全一致,0,0,0,JPY,0,0,0.00,0,0
19,月曜日,02_一般／リースバック-部分一致｜埼玉LP06,0,0,0,JPY,0,0,0.00,0,0
19,火曜日,02_一般／リースバック-部分一致｜埼玉LP06,0,0,0,JPY,0,0,0.00,0,0
19,日曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
19,月曜日,02_一般／リースバック-部分一致｜福岡,2,8,25.00%,JPY,2005,4009,0.00,0.00%,0
19,火曜日,02_一般／リースバック-部分一致｜福岡,1,2,50.00%,JPY,197,197,0.00,0.00%,0
19,水曜日,02_一般／リースバック-部分一致｜福岡,2,7,28.57%,JPY,33,65,0.00,0.00%,0
19,木曜日,02_一般／リースバック-部分一致｜福岡,0,5,0.00%,JPY,0,0,0.00,0,0
19,金曜日,02_一般／リースバック-部分一致｜福岡,0,13,0.00%,JPY,0,0,0.00,0,0
19,土曜日,02_一般／リースバック-部分一致｜福岡,0,4,0.00%,JPY,0,0,0.00,0,0
19,日曜日,02_一般／リースバック-部分一致｜リスタート,37,388,9.54%,JPY,899,33254,1.00,2.70%,33254
19,月曜日,02_一般／リースバック-部分一致｜リスタート,45,435,10.34%,JPY,1750,78745,0.00,0.00%,0
19,火曜日,02_一般／リースバック-部分一致｜リスタート,44,491,8.96%,JPY,795,34975,1.00,2.27%,34975
19,水曜日,02_一般／リースバック-部分一致｜リスタート,30,266,11.28%,JPY,895,26847,0.00,0.00%,0
19,木曜日,02_一般／リースバック-部分一致｜リスタート,18,332,5.42%,JPY,834,15004,0.00,0.00%,0
19,金曜日,02_一般／リースバック-部分一致｜リスタート,31,300,10.33%,JPY,658,20387,1.00,3.23%,20387
19,土曜日,02_一般／リースバック-部分一致｜リスタート,33,330,10.00%,JPY,1161,38323,1.00,3.03%,38323
19,日曜日,02_一般／リースバック-フレーズ以上,3,5,60.00%,JPY,1647,4941,0.00,0.00%,0
19,月曜日,02_一般／リースバック-フレーズ以上,0,5,0.00%,JPY,0,0,0.00,0,0
19,火曜日,02_一般／リースバック-フレーズ以上,0,9,0.00%,JPY,0,0,0.00,0,0
19,水曜日,02_一般／リースバック-フレーズ以上,0,6,0.00%,JPY,0,0,0.00,0,0
19,木曜日,02_一般／リースバック-フレーズ以上,2,10,20.00%,JPY,1234,2468,0.00,0.00%,0
19,金曜日,02_一般／リースバック-フレーズ以上,4,20,20.00%,JPY,709,2837,0.00,0.00%,0
19,土曜日,02_一般／リースバック-フレーズ以上,2,12,16.67%,JPY,1262,2524,0.00,0.00%,0
